"ID","LINHA","COLUNA","CODIGO_DENTISTA","HORA","USUARIO","MODIFICADO","DIA_SEMANA","NUMERO_SEMANA","INCLUIDO","EXCLUIDO","DATA_UNICA","CODIGO_ESPECIALIDADE"
7021,35,5,"19",15:15:00,DRA RUBIA,2022-09-16,SEXTA,5,2022-09-16,,2022-10-07,
7022,36,5,"19",15:30:00,DRA RUBIA,2022-09-16,SEXTA,5,2022-09-16,,2022-10-07,
7023,37,5,"19",15:45:00,DRA RUBIA,2022-09-16,SEXTA,5,2022-09-16,,2022-10-07,
7024,38,2,"19",16:00:00,DRA RUBIA,2022-09-16,TERCA,2,2022-09-16,,2022-10-04,
7025,39,2,"19",16:15:00,DRA RUBIA,2022-09-16,TERCA,2,2022-09-16,,2022-10-04,
7026,40,2,"19",16:30:00,DRA RUBIA,2022-09-16,TERCA,2,2022-09-16,,2022-10-04,
7027,14,6,"19",10:00:00,LUANA,2022-09-16,SABADO,6,2022-09-16,,2022-09-17,
7028,15,6,"19",10:15:00,LUANA,2022-09-16,SABADO,6,2022-09-16,,2022-09-17,
7029,16,6,"19",10:30:00,LUANA,2022-09-16,SABADO,6,2022-09-16,,2022-09-17,
7030,28,5,"19",13:30:00,DRA RUBIA,2022-09-17,SEXTA,5,2022-09-17,2023-01-20,2022-10-07,
7031,29,5,"19",13:45:00,DRA RUBIA,2022-09-17,SEXTA,5,2022-09-17,,2022-10-07,
7032,30,5,"19",14:00:00,DRA RUBIA,2022-09-17,SEXTA,5,2022-09-17,,2022-10-07,
7033,7,6,"19",08:15:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7034,8,6,"19",08:30:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7035,9,6,"19",08:45:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7036,10,6,"19",09:00:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7037,11,6,"19",09:15:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7038,12,6,"19",09:30:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7039,18,6,"19",11:00:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7040,19,6,"19",11:15:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7041,20,6,"19",11:30:00,DRA RUBIA,2022-09-17,SABADO,6,2022-09-17,,2022-10-08,
7042,41,2,"19",16:45:00,DRA RUBIA,2022-09-19,TERCA,2,2022-09-19,,2022-09-20,
7043,42,2,"19",17:00:00,DRA RUBIA,2022-09-19,TERCA,2,2022-09-19,,2022-09-20,
7044,35,4,"19",15:15:00,DRA RUBIA,2022-09-19,QUINTA,4,2022-09-19,,2022-09-22,
7045,45,1,"25",17:45:00,NATHALIA,2022-09-19,SEGUNDA,1,2022-09-19,,2022-09-19,
7046,11,6,"19",09:15:00,DRA RUBIA,2022-09-19,SABADO,6,2022-09-19,,2022-10-01,
7047,40,2,"19",16:30:00,LUANA,2022-09-19,TERCA,2,2022-09-19,,2022-09-27,
7048,41,2,"19",16:45:00,LUANA,2022-09-19,TERCA,2,2022-09-19,,2022-09-27,
7049,10,1,"19",09:00:00,DRA RUBIA,2022-09-19,SEGUNDA,1,2022-09-19,,2022-10-10,
7050,11,1,"19",09:15:00,DRA RUBIA,2022-09-19,SEGUNDA,1,2022-09-19,,2022-10-10,
7051,12,1,"19",09:30:00,DRA RUBIA,2022-09-19,SEGUNDA,1,2022-09-19,,2022-10-10,
7052,41,5,"19",16:45:00,DRA RUBIA,2022-09-19,SEXTA,5,2022-09-19,,2022-10-14,
7053,42,5,"19",17:00:00,DRA RUBIA,2022-09-19,SEXTA,5,2022-09-19,,2022-10-14,
7054,43,5,"19",17:15:00,DRA RUBIA,2022-09-19,SEXTA,5,2022-09-19,,2022-10-14,
7055,44,5,"19",17:30:00,DRA RUBIA,2022-09-19,SEXTA,5,2022-09-19,,2022-10-14,
7056,43,2,"19",17:15:00,DRA RUBIA,2022-09-20,TERCA,2,2022-09-20,,2022-09-27,
7057,44,2,"19",17:30:00,DRA RUBIA,2022-09-20,TERCA,2,2022-09-20,,2022-09-27,
7058,8,5,"19",08:30:00,DRA RUBIA,2022-09-20,SEXTA,5,2022-09-20,,2022-10-14,
7059,9,5,"19",08:45:00,DRA RUBIA,2022-09-20,SEXTA,5,2022-09-20,,2022-10-14,
7060,10,5,"19",09:00:00,DRA RUBIA,2022-09-20,SEXTA,5,2022-09-20,,2022-10-14,
7061,17,3,"19",10:45:00,DRA RUBIA,2022-09-20,QUARTA,3,2022-09-20,,2022-10-05,
7062,18,3,"19",11:00:00,DRA RUBIA,2022-09-20,QUARTA,3,2022-09-20,,2022-10-05,
7063,19,3,"19",11:15:00,DRA RUBIA,2022-09-20,QUARTA,3,2022-09-20,,2022-10-05,
7064,43,4,"36",17:15:00,LUANA,2022-09-20,QUINTA,4,2022-09-20,,2022-09-22,
7065,40,4,"19",16:30:00,LUANA,2022-09-21,QUINTA,4,2022-09-21,,2022-09-22,
7066,41,4,"19",16:45:00,LUANA,2022-09-21,QUINTA,4,2022-09-21,,2022-09-22,
7067,42,4,"19",17:00:00,LUANA,2022-09-21,QUINTA,4,2022-09-21,,2022-09-22,
7068,6,1,"19",08:00:00,DRA RUBIA,2022-09-21,SEGUNDA,1,2022-09-21,,2022-10-10,
7069,7,1,"19",08:15:00,DRA RUBIA,2022-09-21,SEGUNDA,1,2022-09-21,,2022-10-10,
7070,8,1,"19",08:30:00,DRA RUBIA,2022-09-21,SEGUNDA,1,2022-09-21,,2022-10-10,
7071,5,5,"25",07:45:00,LUANA,2022-09-21,SEXTA,5,2022-09-21,,2022-09-23,
7072,28,1,"01",13:30:00,LUANA,2022-09-22,SEGUNDA,1,2022-09-22,,2022-09-26,
7073,29,1,"01",13:45:00,LUANA,2022-09-22,SEGUNDA,1,2022-09-22,,2022-09-26,
7074,5,5,"25",07:45:00,LUANA,2022-09-22,SEXTA,5,2022-09-22,,2022-09-30,
7075,21,6,"19",11:45:00,DRA RUBIA,2022-09-22,SABADO,6,2022-09-22,,2022-10-08,
7076,30,1,"19",14:00:00,DRA RUBIA,2022-09-22,SEGUNDA,1,2022-09-22,,2022-10-17,
7077,31,1,"19",14:15:00,DRA RUBIA,2022-09-22,SEGUNDA,1,2022-09-22,,2022-10-17,
7078,32,1,"19",14:30:00,DRA RUBIA,2022-09-22,SEGUNDA,1,2022-09-22,,2022-10-17,
7079,43,1,"19",17:15:00,LUANA,2022-09-22,SEGUNDA,1,2022-09-22,2023-01-31,2022-10-17,
7080,44,1,"19",17:30:00,LUANA,2022-09-22,SEGUNDA,1,2022-09-22,2023-01-31,2022-10-17,
7081,42,1,"19",17:00:00,DRA RUBIA,2022-09-22,SEGUNDA,1,2022-09-22,2023-01-31,2022-10-17,
7082,44,2,"19",17:30:00,DRA RUBIA,2022-09-22,TERCA,2,2022-09-22,,2022-10-18,
7083,43,2,"19",17:15:00,DRA RUBIA,2022-09-22,TERCA,2,2022-09-22,,2022-10-18,
7084,13,1,"19",09:45:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-10-10,
7085,14,1,"19",10:00:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-10-10,
7086,36,3,"19",15:30:00,LUANA,2022-09-26,QUARTA,3,2022-09-26,,2022-10-05,
7087,2,1,"33",07:00:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7088,3,1,"33",07:15:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7089,4,1,"33",07:30:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7090,5,1,"33",07:45:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7091,24,1,"33",12:30:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7092,25,1,"33",12:45:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7093,26,1,"33",13:00:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7094,46,1,"33",18:00:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7095,47,1,"33",18:15:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7096,48,1,"33",18:30:00,LUANA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-09-26,
7097,5,3,"33",07:45:00,LUANA,2022-09-26,QUARTA,3,2022-09-26,,2022-09-28,
7098,12,2,"19",09:30:00,LUANA,2022-09-26,TERCA,2,2022-09-26,,2022-09-27,
7099,13,2,"19",09:45:00,LUANA,2022-09-26,TERCA,2,2022-09-26,,2022-09-27,
7100,30,3,"19",14:00:00,LUANA,2022-09-26,QUARTA,3,2022-09-26,,2022-09-28,
7101,31,3,"19",14:15:00,LUANA,2022-09-26,QUARTA,3,2022-09-26,,2022-09-28,
7102,33,1,"19",14:45:00,DRA RUBIA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-10-17,
7103,34,1,"19",15:00:00,DRA RUBIA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-10-17,
7104,35,1,"19",15:15:00,DRA RUBIA,2022-09-26,SEGUNDA,1,2022-09-26,,2022-10-17,
7105,42,4,"19",17:00:00,LUANA,2022-09-27,QUINTA,4,2022-09-27,,2022-09-29,
7106,43,4,"19",17:15:00,LUANA,2022-09-27,QUINTA,4,2022-09-27,,2022-09-29,
7107,44,4,"19",17:30:00,LUANA,2022-09-27,QUINTA,4,2022-09-27,,2022-09-29,
7108,42,2,"19",17:00:00,LUANA,2022-09-27,TERCA,2,2022-09-27,,2022-09-27,
7109,28,2,"19",13:30:00,DRA RUBIA,2022-09-27,TERCA,2,2022-09-27,,2022-10-18,
7110,29,2,"19",13:45:00,DRA RUBIA,2022-09-27,TERCA,2,2022-09-27,,2022-10-18,
7111,30,2,"19",14:00:00,DRA RUBIA,2022-09-27,TERCA,2,2022-09-27,,2022-10-18,
7112,14,6,"19",10:00:00,LUANA,2022-09-27,SABADO,6,2022-09-27,,2022-10-08,
7113,15,6,"19",10:15:00,LUANA,2022-09-27,SABADO,6,2022-09-27,,2022-10-08,
7114,41,2,"19",16:45:00,DRA RUBIA,2022-09-27,TERCA,2,2022-09-27,,2022-10-18,
7115,42,2,"19",17:00:00,DRA RUBIA,2022-09-27,TERCA,2,2022-09-27,,2022-10-18,
7116,39,3,"13",16:15:00,DRA RUBIA,2022-09-27,QUARTA,3,2022-09-27,,2022-10-19,
7117,40,3,"13",16:30:00,DRA RUBIA,2022-09-27,QUARTA,3,2022-09-27,,2022-10-19,
7118,41,3,"13",16:45:00,DRA RUBIA,2022-09-27,QUARTA,3,2022-09-27,,2022-10-19,
7119,42,3,"13",17:00:00,DRA RUBIA,2022-09-27,QUARTA,3,2022-09-27,,2022-10-19,
7120,43,3,"13",17:15:00,DRA RUBIA,2022-09-27,QUARTA,3,2022-09-27,,2022-10-19,
7121,44,3,"13",17:30:00,DRA RUBIA,2022-09-27,QUARTA,3,2022-09-27,,2022-10-19,
7122,34,3,"19",15:00:00,LUANA,2022-09-28,QUARTA,3,2022-09-28,,2022-09-28,
7123,35,3,"19",15:15:00,LUANA,2022-09-28,QUARTA,3,2022-09-28,,2022-09-28,
7124,36,3,"19",15:30:00,LUANA,2022-09-28,QUARTA,3,2022-09-28,,2022-09-28,
7125,30,4,"19",14:00:00,LUANA,2022-09-28,QUINTA,4,2022-09-28,,2022-09-29,
7126,31,4,"19",14:15:00,LUANA,2022-09-28,QUINTA,4,2022-09-28,,2022-09-29,
7127,43,3,"19",17:15:00,DRA RUBIA,2022-09-29,QUARTA,3,2022-09-29,,2022-10-19,
7128,44,3,"19",17:30:00,DRA RUBIA,2022-09-29,QUARTA,3,2022-09-29,,2022-10-19,
7129,42,3,"19",17:00:00,DRA RUBIA,2022-09-29,QUARTA,3,2022-09-29,,2022-10-19,
7130,38,1,"19",16:00:00,LUANA,2022-09-30,SEGUNDA,1,2022-09-30,,2022-10-03,
7131,39,1,"19",16:15:00,LUANA,2022-09-30,SEGUNDA,1,2022-09-30,,2022-10-03,
7132,16,6,"19",10:30:00,LUANA,2022-10-01,SABADO,6,2022-10-01,,2022-10-08,
7133,17,6,"19",10:45:00,LUANA,2022-10-01,SABADO,6,2022-10-01,,2022-10-08,
7134,40,5,"19",16:30:00,LUANA,2022-10-01,SEXTA,5,2022-10-01,,2022-10-07,
7135,41,5,"19",16:45:00,LUANA,2022-10-01,SEXTA,5,2022-10-01,,2022-10-07,
7136,42,5,"19",17:00:00,LUANA,2022-10-01,SEXTA,5,2022-10-01,,2022-10-07,
7137,6,2,"13",08:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7138,7,2,"13",08:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7139,8,2,"13",08:30:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7140,9,2,"13",08:45:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7141,10,2,"13",09:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7142,11,2,"13",09:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7143,12,2,"13",09:30:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7144,13,2,"13",09:45:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7145,14,2,"13",10:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7146,15,2,"13",10:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7147,16,2,"13",10:30:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7148,17,2,"13",10:45:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7149,18,2,"13",11:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7150,19,2,"13",11:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7151,20,2,"13",11:30:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7152,21,2,"13",11:45:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-08,
7153,6,2,"13",08:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,,2022-11-29,
7154,7,2,"13",08:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7155,8,2,"13",08:30:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2023-02-01,2022-11-29,
7156,9,2,"13",08:45:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7157,10,2,"13",09:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7158,11,2,"13",09:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7159,12,2,"13",09:30:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7160,13,2,"13",09:45:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7161,14,2,"13",10:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7162,15,2,"13",10:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7163,16,2,"13",10:30:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7164,17,2,"13",10:45:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7165,18,2,"13",11:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7166,19,2,"13",11:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7167,20,2,"13",11:30:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7168,21,2,"13",11:45:00,LUANA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-29,
7169,6,2,"13",08:00:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,,2022-11-01,
7170,7,2,"13",08:15:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7171,8,2,"13",08:30:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2023-02-01,2022-11-01,
7172,9,2,"13",08:45:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7173,10,2,"13",09:00:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7174,11,2,"13",09:15:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7175,12,2,"13",09:30:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7176,13,2,"13",09:45:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7177,14,2,"13",10:00:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7178,15,2,"13",10:15:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7179,16,2,"13",10:30:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7180,17,2,"13",10:45:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7181,18,2,"13",11:00:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7182,19,2,"13",11:15:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7183,20,2,"13",11:30:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7184,21,2,"13",11:45:00,DRA RUBIA,2022-10-03,TERCA,2,2022-10-03,2022-10-03,2022-11-01,
7217,14,3,"19",10:00:00,DRA RUBIA,2022-10-04,QUARTA,3,2022-10-04,,2022-10-05,
7185,6,4,"19",08:00:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7186,7,4,"19",08:15:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7187,8,4,"19",08:30:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7188,9,4,"19",08:45:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7189,10,4,"19",09:00:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7190,11,4,"19",09:15:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7191,12,4,"19",09:30:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7192,13,4,"19",09:45:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7193,14,4,"19",10:00:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7194,15,4,"19",10:15:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7195,16,4,"19",10:30:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7196,17,4,"19",10:45:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7197,18,4,"19",11:00:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7198,19,4,"19",11:15:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7199,20,4,"19",11:30:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7200,21,4,"19",11:45:00,DRA RUBIA,2022-10-03,QUINTA,4,2022-10-03,,2022-11-03,
7201,29,3,"19",13:45:00,LUANA,2022-10-03,QUARTA,3,2022-10-03,,2022-10-05,
7202,30,3,"19",14:00:00,LUANA,2022-10-03,QUARTA,3,2022-10-03,,2022-10-05,
7203,31,3,"19",14:15:00,LUANA,2022-10-03,QUARTA,3,2022-10-03,,2022-10-05,
7204,32,3,"19",14:30:00,LUANA,2022-10-03,QUARTA,3,2022-10-03,,2022-10-05,
7205,33,3,"19",14:45:00,LUANA,2022-10-03,QUARTA,3,2022-10-03,,2022-10-05,
7206,34,3,"19",15:00:00,LUANA,2022-10-03,QUARTA,3,2022-10-03,,2022-10-05,
7207,35,3,"19",15:15:00,LUANA,2022-10-03,QUARTA,3,2022-10-03,,2022-10-05,
7208,34,5,"19",15:00:00,LUANA,2022-10-03,SEXTA,5,2022-10-03,,2022-10-14,
7209,35,5,"19",15:15:00,LUANA,2022-10-03,SEXTA,5,2022-10-03,,2022-10-14,
7210,36,5,"19",15:30:00,LUANA,2022-10-03,SEXTA,5,2022-10-03,,2022-10-14,
7211,37,5,"19",15:45:00,LUANA,2022-10-03,SEXTA,5,2022-10-03,,2022-10-14,
7212,38,5,"19",16:00:00,LUANA,2022-10-03,SEXTA,5,2022-10-03,,2022-10-14,
7213,39,5,"19",16:15:00,LUANA,2022-10-03,SEXTA,5,2022-10-03,,2022-10-14,
7214,40,5,"19",16:30:00,LUANA,2022-10-03,SEXTA,5,2022-10-03,,2022-10-14,
7215,30,2,"19",14:00:00,LUANA,2022-10-03,TERCA,2,2022-10-03,,2022-10-04,
7216,31,2,"19",14:15:00,LUANA,2022-10-03,TERCA,2,2022-10-03,,2022-10-04,
7218,15,3,"19",10:15:00,DRA RUBIA,2022-10-04,QUARTA,3,2022-10-04,,2022-10-05,
7219,16,3,"19",10:30:00,DRA RUBIA,2022-10-04,QUARTA,3,2022-10-04,,2022-10-05,
7220,11,5,"19",09:15:00,DRA RUBIA,2022-10-04,SEXTA,5,2022-10-04,,2022-10-14,
7221,12,5,"19",09:30:00,DRA RUBIA,2022-10-04,SEXTA,5,2022-10-04,,2022-10-14,
7222,13,5,"19",09:45:00,DRA RUBIA,2022-10-04,SEXTA,5,2022-10-04,,2022-10-14,
7223,14,5,"19",10:00:00,DRA RUBIA,2022-10-04,SEXTA,5,2022-10-04,,2022-10-14,
7224,15,5,"19",10:15:00,DRA RUBIA,2022-10-04,SEXTA,5,2022-10-04,,2022-10-14,
7225,16,5,"19",10:30:00,DRA RUBIA,2022-10-04,SEXTA,5,2022-10-04,,2022-10-14,
7226,28,1,"01",13:30:00,LUANA,2022-10-04,SEGUNDA,1,2022-10-04,,2022-10-17,
7227,29,1,"01",13:45:00,LUANA,2022-10-04,SEGUNDA,1,2022-10-04,,2022-10-17,
7228,30,1,"01",14:00:00,LUANA,2022-10-04,SEGUNDA,1,2022-10-04,,2022-10-17,
7229,31,1,"01",14:15:00,LUANA,2022-10-04,SEGUNDA,1,2022-10-04,,2022-10-17,
7230,8,3,"19",08:30:00,DRA RUBIA,2022-10-04,QUARTA,3,2022-10-04,,2022-10-05,
7231,9,3,"19",08:45:00,DRA RUBIA,2022-10-04,QUARTA,3,2022-10-04,,2022-10-05,
7232,10,3,"19",09:00:00,DRA RUBIA,2022-10-04,QUARTA,3,2022-10-04,,2022-10-05,
7233,11,3,"19",09:15:00,DRA RUBIA,2022-10-04,QUARTA,3,2022-10-04,,2022-10-05,
7234,15,1,"19",10:15:00,DRA RUBIA,2022-10-04,SEGUNDA,1,2022-10-04,,2022-10-10,
7235,30,4,"19",14:00:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7236,31,4,"19",14:15:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7237,32,4,"19",14:30:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7238,33,4,"19",14:45:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7239,34,4,"19",15:00:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7240,35,4,"19",15:15:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7241,36,4,"19",15:30:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7242,37,4,"19",15:45:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7243,38,4,"19",16:00:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7244,39,4,"19",16:15:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7245,40,4,"19",16:30:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7246,41,4,"19",16:45:00,DRA RUBIA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7247,38,5,"19",16:00:00,DRA RUBIA,2022-10-04,SEXTA,5,2022-10-04,,2022-10-07,
7248,39,5,"19",16:15:00,DRA RUBIA,2022-10-04,SEXTA,5,2022-10-04,,2022-10-07,
7249,42,4,"19",17:00:00,LUANA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7250,43,4,"19",17:15:00,LUANA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7251,44,4,"19",17:30:00,LUANA,2022-10-04,QUINTA,4,2022-10-04,,2022-11-03,
7252,45,3,"13",17:45:00,LUANA,2022-10-04,QUARTA,3,2022-10-04,,2022-10-19,
7253,10,4,"19",09:00:00,LUANA,2022-10-05,QUINTA,4,2022-10-05,,2022-11-10,
7254,11,4,"19",09:15:00,LUANA,2022-10-05,QUINTA,4,2022-10-05,,2022-11-10,
7255,12,4,"19",09:30:00,LUANA,2022-10-05,QUINTA,4,2022-10-05,,2022-11-10,
7256,13,4,"19",09:45:00,LUANA,2022-10-05,QUINTA,4,2022-10-05,,2022-11-10,
7257,9,1,"19",08:45:00,LUANA,2022-10-05,SEGUNDA,1,2022-10-05,,2022-10-10,
7258,30,5,"19",14:00:00,LUANA,2022-10-05,SEXTA,5,2022-10-05,,2022-10-14,
7259,31,5,"19",14:15:00,LUANA,2022-10-05,SEXTA,5,2022-10-05,,2022-10-14,
7260,32,5,"19",14:30:00,LUANA,2022-10-05,SEXTA,5,2022-10-05,,2022-10-14,
7261,5,6,"25",07:45:00,LUANA,2022-10-05,SABADO,6,2022-10-05,,2022-10-08,
7262,31,5,"19",14:15:00,LUANA,2022-10-06,SEXTA,5,2022-10-06,,2022-10-07,
7263,32,2,"19",14:30:00,LUANA,2022-10-06,TERCA,2,2022-10-06,,2022-10-18,
7264,33,2,"19",14:45:00,LUANA,2022-10-06,TERCA,2,2022-10-06,,2022-10-18,
7265,34,2,"19",15:00:00,LUANA,2022-10-06,TERCA,2,2022-10-06,,2022-10-18,
7266,35,2,"19",15:15:00,LUANA,2022-10-06,TERCA,2,2022-10-06,,2022-10-18,
7267,10,6,"19",09:00:00,LUANA,2022-10-06,SABADO,6,2022-10-06,,2022-10-15,
7268,11,6,"19",09:15:00,LUANA,2022-10-06,SABADO,6,2022-10-06,,2022-10-15,
7269,12,6,"19",09:30:00,LUANA,2022-10-06,SABADO,6,2022-10-06,,2022-10-15,
7270,28,5,"19",13:30:00,LUANA,2022-10-06,SEXTA,5,2022-10-06,2023-01-20,2022-10-14,
7271,29,5,"19",13:45:00,LUANA,2022-10-06,SEXTA,5,2022-10-06,,2022-10-14,
